Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter
(2018 FQ3),2018-Mar-19 05:59Ê±Ê< 00:01,0.73 | 0.00187,0.72 | 0.00185,11.04,10.91,28.6,5.1 m -   11 m
(2018 FB4),2018-Mar-19 15:03Ê±Ê< 00:01,7.29 | 0.01874,7.26 | 0.01867,13.60,13.59,27.5,8.4 m -   19 m
(2018 FF5),2018-Mar-20 02:46Ê±Ê< 00:01,3.58 | 0.00919,3.56 | 0.00916,8.75,8.72,28,6.7 m -   15 m
(2018 FX4),2018-Mar-20 06:09Ê±Ê< 00:01,4.11 | 0.01056,4.09 | 0.01052,22.39,22.38,25.6,20 m -   45 m
(2018 GD),2018-Mar-21 02:49Ê±Ê< 00:01,18.58 | 0.04775,18.55 | 0.04767,7.30,7.30,24.6,32 m -   71 m
(2018 FG1),2018-Mar-21 04:45Ê±Ê< 00:01,4.45 | 0.01144,4.43 | 0.01138,9.67,9.64,27.3,9.2 m -   21 m
(2018 FU4),2018-Mar-21 22:16Ê±Ê< 00:01,16.95 | 0.04356,16.91 | 0.04346,8.43,8.42,25.5,21 m -   47 m
(2018 ED9),2018-Mar-21 23:18Ê±Ê< 00:01,1.60 | 0.00411,1.60 | 0.00411,6.11,6.00,27.1,10 m -   23 m
(2018 FR3),2018-Mar-22 04:58Ê±Ê< 00:01,3.17 | 0.00813,3.16 | 0.00812,7.69,7.65,27.3,9.2 m -   21 m
(2018 EV1),2018-Mar-22 09:45Ê±Ê< 00:01,7.68 | 0.01974,7.61 | 0.01954,11.18,11.16,25.4,22 m -   49 m
(2018 FF3),2018-Mar-23 02:58Ê±Ê< 00:01,1.13 | 0.00291,1.13 | 0.00291,12.02,11.94,26.6,13 m -   28 m
(2018 FL2),2018-Mar-23 10:01Ê±Ê< 00:01,9.00 | 0.02312,8.96 | 0.02302,17.73,17.72,25.5,21 m -   47 m
(2018 FA2),2018-Mar-23 15:18Ê±Ê< 00:01,11.14 | 0.02861,11.05 | 0.02838,8.22,8.21,26.9,11 m -   25 m
(2018 FZ3),2018-Mar-23 16:19Ê±Ê< 00:01,0.50 | 0.00129,0.50 | 0.00128,14.11,13.96,27.6,8.0 m -   18 m
(2018 FC3),2018-Mar-23 19:08Ê±Ê< 00:01,5.24 | 0.01347,5.22 | 0.01341,15.31,15.30,27.5,8.4 m -   19 m
(2018 FW1),2018-Mar-24 18:49Ê±Ê< 00:01,9.20 | 0.02364,9.18 | 0.02358,7.33,7.32,25,27 m -   59 m
(2018 FP5),2018-Mar-24 22:29Ê±Ê< 00:01,3.03 | 0.00778,3.02 | 0.00775,16.27,16.25,25.7,19 m -   43 m
(2018 FB3),2018-Mar-25 01:18Ê±Ê< 00:01,9.27 | 0.02382,9.22 | 0.02369,15.86,15.86,25.2,24 m -   54 m
(2018 GQ),2018-Mar-25 04:14Ê±ÊÊÊÊ00:01,17.04 | 0.04379,16.84 | 0.04328,10.28,10.28,23.4,56 m -  120 m
(2018 GZ1),2018-Mar-25 06:35Ê±ÊÊÊÊ00:01,19.31 | 0.04961,19.20 | 0.04934,7.93,7.92,24.7,31 m -   68 m
(2018 FQ1),2018-Mar-25 20:47Ê±Ê< 00:01,5.63 | 0.01447,5.61 | 0.01440,5.94,5.91,26.9,11 m -   25 m
(2018 FR1),2018-Mar-26 03:42Ê±Ê< 00:01,6.15 | 0.01581,6.12 | 0.01573,12.20,12.19,26.6,13 m -   28 m
(2018 DH1),2018-Mar-27 10:18Ê±Ê< 00:01,9.17 | 0.02357,9.17 | 0.02357,14.44,14.43,21.1,160 m -  360 m
(2016 SR2),2018-Mar-28 14:07Ê±Ê< 00:01,18.65 | 0.04791,18.65 | 0.04791,7.27,7.27,26.2,15 m -   34 m
(2018 FU1),2018-Mar-28 15:21Ê±Ê< 00:01,12.24 | 0.03145,12.21 | 0.03138,5.90,5.88,26.8,12 m -   26 m
(2018 GB),2018-Mar-28 18:08Ê±ÊÊÊÊ00:04,18.81 | 0.04833,18.61 | 0.04782,8.41,8.40,25,27 m -   59 m
(2018 FO4),2018-Mar-28 20:15Ê±Ê< 00:01,7.69 | 0.01977,7.67 | 0.01970,6.27,6.25,27.5,8.4 m -   19 m
(2018 FU3),2018-Mar-29 09:18Ê±Ê< 00:01,17.63 | 0.04530,17.45 | 0.04484,8.41,8.40,26.2,15 m -   34 m
(2018 FE4),2018-Mar-29 15:08Ê±Ê< 00:01,13.20 | 0.03393,13.15 | 0.03378,20.67,20.66,24.7,31 m -   68 m
(2018 FB),2018-Mar-29 21:39Ê±Ê< 00:01,4.88 | 0.01254,4.88 | 0.01254,8.47,8.45,24.1,40 m -   90 m
(2018 FB2),2018-Mar-30 06:33Ê±Ê< 00:01,9.98 | 0.02564,9.95 | 0.02556,6.70,6.69,25.6,20 m -   45 m
(2018 FK5),2018-Mar-30 13:28Ê±Ê< 00:01,0.39 | 0.00100,0.39 | 0.00100,11.50,11.26,28.3,5.8 m -   13 m
(2010 GD35),2018-Mar-31 01:25Ê±Ê< 00:01,15.44 | 0.03966,15.44 | 0.03966,11.60,11.59,24.6,32 m -   71 m
(2018 EM4),2018-Apr-01 05:51Ê±Ê< 00:01,6.23 | 0.01600,6.21 | 0.01597,6.19,6.17,25.3,23 m -   52 m
(2018 GS5),2018-Apr-01 12:01Ê±ÊÊÊÊ00:09,8.42 | 0.02164,8.30 | 0.02132,10.38,10.37,25.5,21 m -   47 m
(2018 GD4),2018-Apr-01 14:03Ê±ÊÊÊÊ00:02,8.14 | 0.02092,8.09 | 0.02079,13.06,13.05,26,17 m -   38 m
(2018 GM1),2018-Apr-02 06:01Ê±Ê< 00:01,18.36 | 0.04717,18.10 | 0.04651,19.11,19.11,24.7,31 m -   68 m
(2004 FG29),2018-Apr-02 13:45Ê±ÊÊÊÊ01:02,4.00 | 0.01027,3.88 | 0.00997,14.92,14.91,26,17 m -   38 m
(2018 ER1),2018-Apr-02 20:25Ê±Ê< 00:01,15.51 | 0.03984,15.49 | 0.03981,3.97,3.95,25.6,20 m -   45 m
(2018 GZ),2018-Apr-03 03:45Ê±Ê< 00:01,1.39 | 0.00356,1.38 | 0.00356,3.16,2.91,27.8,7.3 m -   16 m
(2018 GE),2018-Apr-03 13:39Ê±Ê< 00:01,4.06 | 0.01044,4.06 | 0.01043,2.00,1.87,27.5,8.4 m -   19 m
(2018 GR4),2018-Apr-03 15:37Ê±Ê< 00:01,11.76 | 0.03021,11.74 | 0.03017,2.07,2.03,27.1,10 m -   23 m
(2018 GS4),2018-Apr-04 10:26Ê±Ê< 00:01,16.55 | 0.04251,16.52 | 0.04245,5.15,5.14,24.9,28 m -   62 m
(2018 EB),2018-Apr-04 14:09Ê±Ê< 00:01,10.36 | 0.02662,10.36 | 0.02662,15.06,15.06,21.8,120 m -  260 m
(2018 FW4),2018-Apr-05 02:28Ê±Ê< 00:01,9.73 | 0.02500,9.63 | 0.02473,11.65,11.64,25.1,25 m -   57 m
(2018 GR11),2018-Apr-07 07:52Ê±ÊÊÊÊ00:44,0.69 | 0.00177,0.67 | 0.00173,9.90,9.74,28.5,5.3 m -   12 m
(2018 GU1),2018-Apr-08 07:20Ê±Ê< 00:01,1.70 | 0.00437,1.70 | 0.00436,15.29,15.25,24.3,37 m -   82 m
(2018 GN2),2018-Apr-08 11:48Ê±Ê< 00:01,12.36 | 0.03177,12.33 | 0.03167,8.74,8.73,27.2,9.7 m -   22 m
(2018 GF4),2018-Apr-09 08:24Ê±Ê< 00:01,15.38 | 0.03952,15.34 | 0.03942,4.09,4.07,25.2,24 m -   54 m
(2018 GN),2018-Apr-09 14:56Ê±Ê< 00:01,1.12 | 0.00288,1.12 | 0.00287,21.12,21.08,26.2,15 m -   34 m
(2018 GT11),2018-Apr-09 16:05Ê±Ê< 00:01,6.74 | 0.01732,6.72 | 0.01726,7.76,7.74,27.5,8.4 m -   19 m
(2018 GW1),2018-Apr-09 21:16Ê±Ê< 00:01,3.83 | 0.00983,3.82 | 0.00982,13.60,13.58,26.4,14 m -   31 m
(2018 GN1),2018-Apr-09 21:33Ê±Ê< 00:01,2.00 | 0.00513,1.99 | 0.00512,8.83,8.77,27.4,8.8 m -   20 m
(2018 GE2),2018-Apr-10 00:59Ê±Ê< 00:01,1.41 | 0.00361,1.41 | 0.00361,6.17,6.05,27,11 m -   24 m
(2018 GY3),2018-Apr-10 04:23Ê±Ê< 00:01,0.78 | 0.00201,0.78 | 0.00201,11.27,11.15,27.6,8.0 m -   18 m
(2018 GG),2018-Apr-11 21:58Ê±Ê< 00:01,4.68 | 0.01202,4.66 | 0.01198,13.89,13.87,24.7,31 m -   68 m
363599 (2004 FG11),2018-Apr-12 05:23Ê±Ê< 00:01,19.26 | 0.04948,19.26 | 0.04948,24.52,24.51,21,170 m -  380 m
(2018 HD),2018-Apr-12 06:47Ê±Ê< 00:01,9.17 | 0.02355,9.04 | 0.02323,6.94,6.92,27.3,9.2 m -   21 m
(2018 GD2),2018-Apr-12 16:42Ê±Ê< 00:01,0.78 | 0.00201,0.78 | 0.00201,7.78,7.61,29.4,3.5 m -  7.8 m
(2018 HO),2018-Apr-12 22:21Ê±Ê< 00:01,7.57 | 0.01945,7.55 | 0.01940,4.29,4.26,26.7,12 m -   27 m
(2018 GP),2018-Apr-13 11:04Ê±Ê< 00:01,4.36 | 0.01121,4.35 | 0.01118,8.79,8.76,27.3,9.2 m -   21 m
(2018 GV1),2018-Apr-13 23:10Ê±Ê< 00:01,4.80 | 0.01233,4.79 | 0.01231,8.89,8.87,27.3,9.2 m -   21 m
(2018 GS11),2018-Apr-13 23:59Ê±ÊÊÊÊ00:03,8.08 | 0.02077,8.06 | 0.02070,8.48,8.47,27.6,7.9 m -   18 m
(2018 GD5),2018-Apr-14 03:22Ê±Ê< 00:01,3.62 | 0.00931,3.61 | 0.00928,6.03,5.99,27.8,7.3 m -   16 m
(2014 UR),2018-Apr-14 06:41Ê±Ê< 00:01,9.24 | 0.02375,9.24 | 0.02375,4.39,4.37,26.6,13 m -   28 m
(2018 GH2),2018-Apr-14 22:42Ê±Ê< 00:01,14.20 | 0.03649,14.14 | 0.03634,7.10,7.09,26,17 m -   38 m
(2018 GU11),2018-Apr-14 22:44Ê±ÊÊÊÊ00:04,2.14 | 0.00549,2.11 | 0.00542,12.65,12.61,28.4,5.6 m -   12 m
(2018 GE3),2018-Apr-15 06:41Ê±Ê< 00:01,0.50 | 0.00129,0.50 | 0.00129,29.58,29.51,23.8,46 m -  100 m
(2018 HM),2018-Apr-15 15:48Ê±Ê< 00:01,2.85 | 0.00733,2.84 | 0.00730,9.32,9.28,27.3,9.2 m -   21 m
(2018 HJ2),2018-Apr-16 15:52Ê±Ê< 00:01,13.10 | 0.03366,13.10 | 0.03366,10.08,10.08,24.6,32 m -   71 m
(2018 HD1),2018-Apr-16 22:12Ê±ÊÊÊÊ00:04,5.66 | 0.01455,5.61 | 0.01442,8.93,8.91,27.4,8.8 m -   20 m
(2018 GC2),2018-Apr-17 11:16Ê±Ê< 00:01,8.97 | 0.02304,8.95 | 0.02299,4.86,4.83,26.8,12 m -   26 m
(2018 GP4),2018-Apr-17 14:00Ê±Ê< 00:01,11.35 | 0.02917,11.30 | 0.02904,9.34,9.33,26.5,13 m -   30 m
(2018 GK4),2018-Apr-17 16:59Ê±Ê< 00:01,5.87 | 0.01509,5.84 | 0.01502,10.82,10.81,26.1,16 m -   36 m
(2018 HU),2018-Apr-18 17:58Ê±Ê< 00:01,7.97 | 0.02047,7.94 | 0.02041,9.68,9.66,25.7,19 m -   43 m
(2018 HO1),2018-Apr-19 07:18Ê±Ê< 00:01,11.16 | 0.02868,11.12 | 0.02857,7.34,7.33,25.3,23 m -   52 m
(2018 HC1),2018-Apr-19 22:26Ê±Ê< 00:01,1.23 | 0.00315,1.22 | 0.00315,15.53,15.48,26.7,12 m -   27 m
(2018 HS),2018-Apr-20 09:47Ê±Ê< 00:01,5.12 | 0.01316,5.11 | 0.01314,18.92,18.91,25.1,25 m -   57 m
(2018 GS3),2018-Apr-20 13:38Ê±Ê< 00:01,8.51 | 0.02187,8.46 | 0.02174,19.77,19.77,25.9,18 m -   39 m
(2018 HE2),2018-Apr-20 20:50Ê±Ê< 00:01,1.67 | 0.00428,1.66 | 0.00427,7.48,7.40,27.9,7.0 m -   16 m
522684 (2016 JP),2018-Apr-20 22:36Ê±Ê< 00:01,11.96 | 0.03073,11.96 | 0.03073,12.75,12.74,21.1,160 m -  360 m
(2018 HT),2018-Apr-21 06:39Ê±Ê< 00:01,7.10 | 0.01823,7.06 | 0.01815,7.57,7.56,26.9,11 m -   25 m
(2018 HL1),2018-Apr-21 14:00Ê±Ê< 00:01,4.67 | 0.01199,4.66 | 0.01197,14.38,14.37,23.9,44 m -   99 m
(2018 GR1),2018-Apr-21 19:53Ê±Ê< 00:01,18.20 | 0.04676,18.04 | 0.04637,16.37,16.36,24.2,38 m -   86 m
(2018 HN),2018-Apr-21 20:08Ê±Ê< 00:01,7.99 | 0.02054,7.98 | 0.02051,9.83,9.82,25,27 m -   59 m
(2018 HW1),2018-Apr-21 22:53Ê±Ê< 00:01,0.89 | 0.00229,0.89 | 0.00229,4.96,4.72,25.8,18 m -   41 m
(2018 HX1),2018-Apr-22 07:37Ê±Ê< 00:01,2.69 | 0.00690,2.68 | 0.00689,25.02,25.00,24.5,33 m -   75 m
(2018 HV),2018-Apr-22 17:07Ê±Ê< 00:01,0.40 | 0.00103,0.40 | 0.00103,16.03,15.87,28.9,4.4 m -  9.9 m
(2018 GG4),2018-Apr-23 16:28Ê±Ê< 00:01,9.71 | 0.02495,9.66 | 0.02482,14.93,14.93,26.2,15 m -   34 m
(2018 HY1),2018-Apr-23 18:09Ê±Ê< 00:01,9.49 | 0.02439,9.47 | 0.02433,7.64,7.63,25.3,23 m -   52 m
(2012 XL16),2018-Apr-23 18:38Ê±ÊÊÊÊ03:26,15.78 | 0.04054,15.62 | 0.04014,6.06,6.05,25.5,21 m -   47 m
(2018 GH),2018-Apr-25 09:00Ê±Ê< 00:01,14.53 | 0.03734,14.46 | 0.03715,10.69,10.69,23,67 m -  150 m
(2018 HU3),2018-Apr-25 13:05Ê±Ê< 00:01,2.10 | 0.00540,2.09 | 0.00538,5.31,5.22,28.1,6.4 m -   14 m
(2018 HP),2018-Apr-26 20:58Ê±Ê< 00:01,11.56 | 0.02972,11.46 | 0.02945,10.31,10.30,26.3,15 m -   33 m
(2018 GH5),2018-Apr-27 05:09Ê±Ê< 00:01,12.12 | 0.03114,12.06 | 0.03098,12.68,12.68,25.2,24 m -   54 m
(2018 GB2),2018-Apr-27 17:15Ê±Ê< 00:01,17.04 | 0.04379,16.96 | 0.04359,14.56,14.55,22.9,70 m -  160 m
(2015 MB54),2018-Apr-29 01:58Ê±Ê< 00:01,17.39 | 0.04468,17.39 | 0.04468,3.89,3.87,23.9,44 m -   99 m
(2013 US3),2018-Apr-29 10:29Ê±Ê< 00:01,10.08 | 0.02590,10.08 | 0.02590,7.69,7.68,21.3,150 m -  330 m
(2018 GO4),2018-Apr-29 12:34Ê±Ê< 00:01,11.78 | 0.03026,11.70 | 0.03006,8.57,8.56,24.5,33 m -   75 m
(2018 GY1),2018-Apr-29 18:20Ê±Ê< 00:01,13.14 | 0.03377,13.12 | 0.03370,16.69,16.69,22.1,100 m -  230 m
(2018 FV4),2018-Apr-29 19:13Ê±Ê< 00:01,17.61 | 0.04526,17.60 | 0.04524,6.52,6.51,23.8,46 m -  100 m
(2002 JR100),2018-Apr-29 21:18Ê±Ê< 00:01,10.81 | 0.02778,10.81 | 0.02778,7.68,7.66,24.3,37 m -   82 m
(2018 HF2),2018-Apr-30 13:38Ê±Ê< 00:01,18.54 | 0.04763,18.30 | 0.04703,6.81,6.80,26.2,15 m -   34 m
(2018 JM),2018-Apr-30 14:48Ê±Ê< 00:01,6.54 | 0.01681,6.53 | 0.01678,12.34,12.32,23.8,46 m -  100 m
(2018 HM2),2018-Apr-30 18:26Ê±Ê< 00:01,8.72 | 0.02241,8.71 | 0.02237,6.51,6.50,23.7,48 m -  110 m
(2018 JN),2018-Apr-30 19:48Ê±Ê< 00:01,4.48 | 0.01151,4.48 | 0.01150,8.32,8.29,25.1,25 m -   57 m
(2018 JH1),2018-May-01 17:15Ê±Ê< 00:01,7.90 | 0.02031,7.81 | 0.02007,14.26,14.25,25.3,23 m -   52 m
(2018 HB1),2018-May-02 18:16Ê±Ê< 00:01,10.09 | 0.02593,10.02 | 0.02573,9.15,9.14,24.9,28 m -   62 m
(2018 JR1),2018-May-03 09:52Ê±Ê< 00:01,6.74 | 0.01732,6.71 | 0.01724,14.02,14.01,25.6,20 m -   45 m
(2014 JR25),2018-May-04 05:04Ê±Ê< 00:01,6.49 | 0.01668,6.49 | 0.01668,14.98,14.97,23.3,58 m -  130 m
(2018 JO1),2018-May-04 06:38Ê±Ê< 00:01,11.49 | 0.02953,11.48 | 0.02951,7.50,7.49,25,27 m -   59 m
(2018 HR1),2018-May-04 19:03Ê±Ê< 00:01,17.39 | 0.04467,17.26 | 0.04435,16.46,16.46,24.2,38 m -   86 m
(2018 JU2),2018-May-06 05:25Ê±ÊÊÊÊ00:02,3.59 | 0.00922,3.57 | 0.00918,5.77,5.72,28.6,5.1 m -   11 m
(2018 JD),2018-May-06 11:38Ê±Ê< 00:01,3.49 | 0.00897,3.48 | 0.00895,8.13,8.09,26.7,12 m -   27 m
(2018 JW),2018-May-06 15:59Ê±Ê< 00:01,8.98 | 0.02308,8.94 | 0.02298,11.75,11.74,25.9,18 m -   39 m
(2018 JM2),2018-May-06 23:20Ê±Ê< 00:01,7.80 | 0.02003,7.78 | 0.01998,9.05,9.03,25.6,20 m -   45 m
(2018 JB),2018-May-06 23:21Ê±Ê< 00:01,5.20 | 0.01336,5.18 | 0.01331,8.32,8.30,26,17 m -   38 m
(1999 FN19),2018-May-07 13:57Ê±Ê< 00:01,9.65 | 0.02480,9.65 | 0.02480,5.70,5.68,22.5,84 m -  190 m
(2018 KV1),2018-May-07 19:49Ê±Ê< 00:01,19.11 | 0.04911,19.09 | 0.04906,9.18,9.17,24.4,35 m -   78 m
(2016 JQ5),2018-May-08 04:16Ê±ÊÊÊÊ14:00,6.24 | 0.01602,1.20 | 0.00308,10.43,10.41,28.1,6.4 m -   14 m
(2018 JK2),2018-May-09 06:37Ê±Ê< 00:01,9.44 | 0.02425,9.42 | 0.02419,5.76,5.75,25.8,18 m -   41 m
388945 (2008 TZ3),2018-May-09 10:06Ê±Ê< 00:01,6.48 | 0.01664,6.48 | 0.01664,9.02,9.01,20.4,220 m -  490 m
(2018 JP),2018-May-09 13:03Ê±Ê< 00:01,2.08 | 0.00534,2.07 | 0.00533,7.39,7.32,27.4,8.8 m -   20 m
(2018 JJ),2018-May-10 17:49Ê±Ê< 00:01,13.03 | 0.03349,12.92 | 0.03321,12.67,12.66,24.2,38 m -   86 m
(2018 JH3),2018-May-10 19:59Ê±Ê< 00:01,11.06 | 0.02843,10.97 | 0.02820,19.04,19.04,24.9,28 m -   62 m
(2018 JF2),2018-May-11 01:07Ê±Ê< 00:01,13.24 | 0.03401,13.21 | 0.03394,8.34,8.34,24.1,40 m -   90 m
(2018 KE2),2018-May-11 01:56Ê±ÊÊÊÊ00:09,13.18 | 0.03388,13.06 | 0.03355,10.79,10.78,25.8,18 m -   41 m
(2018 GR2),2018-May-11 05:06Ê±Ê< 00:01,13.31 | 0.03421,13.31 | 0.03421,9.81,9.80,22.5,84 m -  190 m
(2018 JZ),2018-May-11 09:05Ê±Ê< 00:01,4.33 | 0.01111,4.31 | 0.01107,13.25,13.23,27.1,10 m -   23 m
(2018 JG3),2018-May-11 14:28Ê±Ê< 00:01,2.84 | 0.00731,2.84 | 0.00729,13.43,13.41,26,17 m -   38 m
(2018 KJ),2018-May-12 03:05Ê±Ê< 00:01,11.19 | 0.02876,11.00 | 0.02827,9.86,9.85,27,11 m -   24 m
(2016 HP6),2018-May-13 01:05Ê±Ê< 00:01,2.16 | 0.00556,2.16 | 0.00556,5.62,5.53,25.3,23 m -   52 m
(2018 KK1),2018-May-13 08:26Ê±Ê< 00:01,15.66 | 0.04025,15.60 | 0.04008,12.46,12.45,23.5,53 m -  120 m
(2018 KC),2018-May-13 13:45Ê±Ê< 00:01,3.06 | 0.00787,3.05 | 0.00783,10.28,10.25,27.5,8.4 m -   19 m
(2018 JA1),2018-May-13 16:07Ê±Ê< 00:01,4.43 | 0.01139,4.43 | 0.01138,5.81,5.77,25.7,19 m -   43 m
(2018 KO1),2018-May-13 23:05Ê±Ê< 00:01,3.90 | 0.01001,3.87 | 0.00995,12.78,12.76,25,27 m -   59 m
(2018 JL1),2018-May-14 05:02Ê±Ê< 00:01,7.42 | 0.01908,7.40 | 0.01901,5.66,5.64,26.7,12 m -   27 m
(2018 JY),2018-May-14 16:07Ê±Ê< 00:01,8.79 | 0.02257,8.76 | 0.02251,10.58,10.57,24.1,40 m -   90 m
(2018 KO),2018-May-15 01:24Ê±Ê< 00:01,13.79 | 0.03544,13.71 | 0.03523,11.46,11.45,26.1,16 m -   36 m
523586 (1999 LK1),2018-May-15 02:38Ê±Ê< 00:01,13.24 | 0.03402,13.24 | 0.03402,10.03,10.02,22.1,100 m -  230 m
(2018 JX1),2018-May-15 09:15Ê±Ê< 00:01,9.33 | 0.02399,9.28 | 0.02386,7.71,7.69,26.5,13 m -   30 m
(2015 KJ19),2018-May-15 10:20Ê±Ê< 00:01,18.87 | 0.04849,18.87 | 0.04848,23.52,23.52,22.4,88 m -  200 m
(2010 WC9),2018-May-15 22:05Ê±Ê< 00:01,0.53 | 0.00136,0.53 | 0.00136,12.81,12.66,23.6,51 m -  110 m
(2018 JX),2018-May-16 07:12Ê±Ê< 00:01,3.88 | 0.00996,3.87 | 0.00995,13.00,12.98,23.4,56 m -  120 m
(2018 KU),2018-May-16 12:53Ê±Ê< 00:01,7.56 | 0.01942,7.54 | 0.01939,7.79,7.78,26.4,14 m -   31 m
(2018 JC),2018-May-17 22:21Ê±Ê< 00:01,17.59 | 0.04520,17.59 | 0.04519,9.33,9.33,23.4,56 m -  120 m
(2018 KX2),2018-May-18 02:14Ê±Ê< 00:01,11.06 | 0.02842,10.88 | 0.02796,7.92,7.91,25.7,19 m -   43 m
(2018 GL1),2018-May-18 02:21Ê±Ê< 00:01,14.25 | 0.03660,14.24 | 0.03660,5.24,5.22,23.7,48 m -  110 m
(2018 KN),2018-May-19 03:17Ê±Ê< 00:01,10.93 | 0.02809,10.90 | 0.02801,7.51,7.49,25.6,20 m -   45 m
(2018 KD2),2018-May-19 11:07Ê±Ê< 00:01,2.24 | 0.00576,2.24 | 0.00575,13.30,13.26,25.7,19 m -   43 m
(2018 JL2),2018-May-19 20:18Ê±Ê< 00:01,10.88 | 0.02795,10.82 | 0.02780,13.52,13.52,24.8,29 m -   65 m
(2018 KQ),2018-May-19 23:04Ê±Ê< 00:01,8.70 | 0.02235,8.66 | 0.02225,7.68,7.66,27.5,8.4 m -   19 m
(2018 JG1),2018-May-20 00:51Ê±Ê< 00:01,5.29 | 0.01360,5.29 | 0.01360,8.27,8.25,24.5,33 m -   75 m
(2018 KK),2018-May-21 02:49Ê±Ê< 00:01,12.05 | 0.03097,12.02 | 0.03089,9.11,9.10,25.2,24 m -   54 m
(2018 KF1),2018-May-21 08:53Ê±Ê< 00:01,2.24 | 0.00576,2.24 | 0.00575,8.60,8.54,25.8,18 m -   41 m
(2018 KU2),2018-May-21 11:00Ê±Ê< 00:01,3.13 | 0.00804,3.12 | 0.00801,7.46,7.41,26.8,12 m -   26 m
(2018 KS),2018-May-22 04:02Ê±Ê< 00:01,2.05 | 0.00527,2.05 | 0.00527,7.67,7.60,27.9,7.0 m -   16 m
(2018 JK),2018-May-22 12:13Ê±Ê< 00:01,16.28 | 0.04183,16.13 | 0.04146,12.46,12.46,23.2,61 m -  140 m
(2018 KT2),2018-May-23 01:49Ê±Ê< 00:01,2.48 | 0.00636,2.47 | 0.00635,8.59,8.55,26.9,11 m -   25 m
(2018 KW1),2018-May-23 11:57Ê±Ê< 00:01,0.39 | 0.00100,0.39 | 0.00100,7.30,6.92,29.7,3.1 m -  6.8 m
(2018 KW2),2018-May-23 22:33Ê±Ê< 00:01,10.21 | 0.02623,10.15 | 0.02608,12.40,12.39,24.4,35 m -   78 m
(2018 KC4),2018-May-24 14:57Ê±ÊÊÊÊ00:09,2.39 | 0.00614,2.32 | 0.00597,11.37,11.33,26.3,15 m -   33 m
(2018 KP2),2018-May-24 18:39Ê±Ê< 00:01,11.74 | 0.03016,11.69 | 0.03003,13.25,13.24,24.5,33 m -   75 m
(2018 JG2),2018-May-25 22:30Ê±Ê< 00:01,18.40 | 0.04727,18.39 | 0.04725,6.91,6.90,23.9,44 m -   99 m
(2018 KY2),2018-May-26 05:25Ê±Ê< 00:01,0.78 | 0.00200,0.78 | 0.00200,12.18,12.07,27.2,9.7 m -   22 m
(2018 LE1),2018-May-28 12:55Ê±Ê< 00:01,1.59 | 0.00410,1.59 | 0.00409,5.89,5.78,27.5,8.4 m -   19 m
(2018 KR),2018-May-28 19:00Ê±Ê< 00:01,15.68 | 0.04030,15.63 | 0.04017,4.03,4.01,26.4,14 m -   31 m
68347 (2001 KB67),2018-May-29 02:46Ê±Ê< 00:01,9.50 | 0.02442,9.50 | 0.02442,13.34,13.33,19.8,290 m -  650 m
(2018 KN2),2018-May-29 15:11Ê±Ê< 00:01,6.10 | 0.01567,6.08 | 0.01562,8.04,8.02,25.5,21 m -   47 m
(2018 LM),2018-May-29 22:30Ê±Ê< 00:01,5.07 | 0.01303,5.06 | 0.01301,5.13,5.09,25.2,24 m -   54 m
(2018 LV2),2018-May-30 06:03Ê±Ê< 00:01,17.25 | 0.04431,17.18 | 0.04414,8.21,8.20,25.2,24 m -   54 m
(2018 LL),2018-May-31 03:00Ê±Ê< 00:01,3.93 | 0.01010,3.85 | 0.00990,28.57,28.56,24.6,32 m -   71 m
(2013 LE7),2018-May-31 05:05Ê±Ê< 00:01,17.74 | 0.04558,17.74 | 0.04558,1.72,1.69,27.5,8.4 m -   19 m
(2018 LB),2018-Jun-01 01:11Ê±Ê< 00:01,2.14 | 0.00549,2.13 | 0.00547,7.35,7.28,26,17 m -   38 m
(2018 KE1),2018-Jun-01 06:09Ê±ÊÊÊÊ00:02,10.77 | 0.02766,10.60 | 0.02725,16.21,16.20,25.1,25 m -   57 m
(2018 LC),2018-Jun-02 17:54Ê±Ê< 00:01,17.22 | 0.04426,17.17 | 0.04412,5.69,5.67,25.5,21 m -   47 m
(2018 MA5),2018-Jun-03 03:04Ê±Ê< 00:01,14.68 | 0.03773,14.65 | 0.03764,4.66,4.65,26.3,15 m -   33 m
(2018 LC1),2018-Jun-04 22:14Ê±Ê< 00:01,10.63 | 0.02730,10.61 | 0.02725,6.81,6.79,24.9,28 m -   62 m
(2018 LU2),2018-Jun-06 11:40Ê±Ê< 00:01,1.54 | 0.00397,1.54 | 0.00396,9.76,9.69,26.8,12 m -   26 m
(2018 LT5),2018-Jun-06 15:57Ê±ÊÊÊÊ00:03,9.28 | 0.02384,9.03 | 0.02321,18.87,18.87,24.9,28 m -   62 m
(2018 LG1),2018-Jun-06 17:22Ê±Ê< 00:01,19.25 | 0.04948,19.23 | 0.04941,11.57,11.56,23.3,58 m -  130 m
(2018 LE4),2018-Jun-07 15:46Ê±Ê< 00:01,14.70 | 0.03778,14.68 | 0.03771,13.46,13.46,23.8,46 m -  100 m
(2018 NE),2018-Jun-08 14:26Ê±Ê< 00:01,17.74 | 0.04557,17.72 | 0.04554,7.42,7.41,23.4,56 m -  120 m
